DayofMonth,FltNum,PlaneID,Destination,TaxiOut,SchedTime,ActTime,Distance
22,1127,842MH,FLL,23,109,101,575
22,1153,117DL,FLL,10,98,85,575
22,1510,131D,FLL,23,102,105,575
22,1887,119DL,FLL,12,102,98,575
23,371,118DL,FLL,13,105,120,575
23,414,833MH,FLL,24,103,105,575
23,707,137DL,FLL,17,107,102,575
23,807,134DL,FLL,23,112,105,575
23,855,841MH,FLL,11,101,90,575
23,877,830MH,FLL,24,114,106,575
23,1017,125DL,FLL,12,106,96,575
23,1127,832MH,FLL,15,109,108,575
23,1153,681DA,FLL,10,98,89,575
23,1510,131D,FLL,11,102,90,575
23,1887,137DL,FLL,15,102,102,575
24,371,689DL,FLL,25,105,108,575
24,414,831MH,FLL,21,103,103,575
24,707,139DL,FLL,13,107,92,575
24,807,173DZ,FLL,18,112,98,575
24,855,835MH,FLL,14,101,90,575
24,877,832MH,FLL,22,114,99,575
24,1017,124DE,FLL,23,106,108,575
24,1127,825MH,FLL,27,109,109,575
24,1153,117DL,FLL,17,98,91,575
24,1510,121DE,FLL,17,102,99,575
24,1887,118DL,FLL,13,102,93,575
25,371,138DL,FLL,20,105,98,575
25,414,842MH,FLL,21,103,101,575
25,707,127DL,FLL,26,107,103,575
25,807,121DE,FLL,29,112,110,575
25,855,836MH,FLL,12,101,89,575
25,877,828MH,FLL,49,114,129,575
25,1017,120DL,FLL,20,106,103,575
25,1127,832MH,FLL,20,109,98,575
25,1153,629DL,FLL,10,98,83,575
25,1510,118DL,FLL,18,102,97,575
25,1887,176DZ,FLL,12,102,92,575
26,371,122DL,FLL,18,105,108,575
26,414,832MH,FLL,13,103,94,575
26,707,135DL,FLL,21,107,105,575
26,807,118DL,FLL,23,112,109,575
26,855,838MH,FLL,14,101,92,575
26,877,844MH,FLL,32,114,114,575
26,1017,127DL,FLL,14,106,96,575
26,1127,843MH,FLL,2,109,92,575
26,1153,618DL,FLL,10,98,86,575
26,1510,176DZ,FLL,12,102,93,575
26,1887,118DL,FLL,15,102,96,575
27,371,129DL,FLL,24,105,104,575
27,414,834MH,FLL,17,103,107,575
27,707,122DL,FLL,15,107,99,575
27,807,120DL,FLL,14,112,96,575
27,855,833MH,FLL,23,101,103,575
27,877,826MH,FLL,34,114,116,575
27,1017,130DL,FLL,18,106,100,575
27,1127,840MH,FLL,21,109,103,575
27,1153,635DL,FLL,14,98,91,575
27,1510,136DL,FLL,17,102,104,575
27,1887,122DL,FLL,14,102,99,575
27,2089,648DL,FLL,0,101,0,575
28,371,131D,FLL,17,105,99,575
28,414,840MH,FLL,13,103,95,575
28,707,129DL,FLL,19,107,99,575
28,807,138DL,FLL,32,112,118,575
28,855,845MH,FLL,15,101,91,575
28,877,837MH,FLL,29,114,113,575
28,1017,140LL,FLL,16,106,102,575
28,1127,826MH,FLL,30,109,121,575
28,1153,648DL,FLL,10,98,82,575
28,1510,136DL,FLL,19,102,104,575
28,1887,129DL,FLL,16,102,100,575
29,371,134DL,FLL,16,105,100,575
29,414,838MH,FLL,22,103,108,575
29,707,137DL,FLL,20,107,104,575
29,807,119DL,FLL,44,112,128,575
29,855,837MH,FLL,12,101,83,575
29,877,827MH,FLL,34,114,116,575
29,1017,128DL,FLL,33,106,114,575
29,1127,838MH,FLL,54,109,136,575
29,1153,173DZ,FLL,12,98,85,575
29,1510,126DL,FLL,58,102,145,575
29,1887,122DL,FLL,35,102,119,575
30,371,135DL,FLL,20,105,104,575
30,414,840MH,FLL,16,103,101,575
30,707,140LL,FLL,14,107,95,575
30,807,143DA,FLL,23,112,111,575
30,855,839MH,FLL,15,101,97,575
30,877,828MH,FLL,22,114,105,575
30,1017,116DL,FLL,16,106,102,575
30,1127,827MH,FLL,16,109,104,575
30,1153,680DA,FLL,11,98,89,575
30,1510,138DL,FLL,20,102,107,575
30,1887,143DA,FLL,12,102,95,575
31,371,117DL,FLL,37,105,125,575
31,414,827MH,FLL,17,103,103,575
31,707,178DZ,FLL,22,107,109,575
31,807,116DL,FLL,12,112,105,575
31,855,834MH,FLL,31,101,108,575
31,877,831MH,FLL,31,114,119,575
31,1017,120DL,FLL,26,106,112,575
31,1127,839MH,FLL,29,109,112,575
31,1153,665D,FLL,16,98,97,575
31,1510,121DE,FLL,16,102,102,575
31,1887,178DZ,FLL,14,102,102,575
2,1132,972DL,GPT,20,83,80,352
9,1132,949DL,GPT,17,83,80,352
16,1132,984DL,GPT,8,83,65,352
23,1132,914DL,GPT,15,83,77,352
30,1132,923DL,GPT,11,83,71,352
1,1640,327DL,GRR,13,120,101,633
3,1640,382DL,GRR,12,120,113,633
4,1640,326DL,GRR,14,120,117,633
5,1640,307DL,GRR,16,120,121,633
6,1640,326DL,GRR,8,120,106,633
7,1640,321DL,GRR,7,120,100,633
8,1640,380DL,GRR,17,120,106,633
10,1640,324DL,GRR,9,120,102,633
11,1640,330DL,GRR,13,120,114,633
12,1640,377DL,GRR,16,120,114,633
13,1640,307DL,GRR,11,120,116,633
14,1640,243WA,GRR,21,120,120,633
15,1640,318DL,GRR,14,120,130,633
17,1640,375DL,GRR,17,120,126,633
18,1640,331DL,GRR,19,120,132,633
19,1640,316DL,GRR,33,120,135,633
20,1640,239WA,GRR,12,120,127,633
21,1640,319DL,GRR,11,120,122,633
22,1640,307DL,GRR,13,120,118,633
24,1640,375DL,GRR,11,120,106,633
25,1640,238WA,GRR,15,120,112,633
26,1640,326DL,GRR,10,120,103,633
27,1640,327DL,GRR,11,120,123,633
28,1640,330DL,GRR,25,120,131,633
29,1640,319DL,GRR,18,120,115,633
31,1640,318DL,GRR,18,120,110,633
1,658,975DL,GSO,27,70,81,302
1,721,972DL,GSO,28,73,86,302
1,863,982DL,GSO,19,75,75,302
1,932,956DL,GSO,11,73,68,302
1,970,971DL,GSO,19,75,75,302
1,1080,312DL,GSO,31,77,89,302
1,1219,940DL,GSO,21,72,80,302
1,1612,937DL,GSO,24,68,78,302
1,1732,917DL,GSO,13,83,69,302
2,658,981DL,GSO,19,70,80,302
2,863,986DL,GSO,16,75,70,302
2,932,938DL,GSO,16,73,68,302
2,1080,322DL,GSO,19,77,74,302
2,1219,906DL,GSO,21,72,74,302
2,1612,946DL,GSO,24,68,81,302
3,658,991DL,GSO,18,70,70,302
3,863,934DL,GSO,14,75,65,302
3,932,917DE,GSO,15,73,67,302
3,970,948DL,GSO,20,75,73,302
3,1080,380DL,GSO,14,77,69,302
3,1219,985DL,GSO,17,72,72,302
3,1612,948DL,GSO,29,68,81,302
4,658,950DL,GSO,17,70,74,302
4,721,977DL,GSO,15,73,71,302
4,863,999D,GSO,15,75,68,302
4,932,936DL,GSO,17,73,69,302
4,970,937DL,GSO,28,75,82,302
4,1080,379DL,GSO,26,77,77,302
4,1219,6716C,GSO,33,72,87,302
4,1612,945DL,GSO,0,68,0,302
4,1732,907DL,GSO,20,83,76,302
5,658,910DL,GSO,16,70,66,302
5,721,920DL,GSO,11,73,59,302
5,863,990DL,GSO,16,75,66,302
5,932,954DL,GSO,22,73,75,302
5,970,963DL,GSO,20,75,75,302
5,1080,382DL,GSO,23,77,73,302
5,1219,933DL,GSO,17,72,70,302
5,1612,937DL,GSO,28,68,76,302
5,1732,935DL,GSO,21,83,69,302
6,658,967DL,GSO,15,70,66,302
6,721,925DL,GSO,16,73,64,302
6,863,948DL,GSO,15,75,65,302
6,932,955DL,GSO,13,73,63,302
6,970,919DL,GSO,11,75,62,302
6,1080,323DL,GSO,17,77,70,302
6,1219,3768,GSO,15,72,65,302
6,1612,926DL,GSO,19,68,71,302
6,1732,954DL,GSO,22,83,71,302
7,658,994DL,GSO,13,70,66,302
7,721,940DL,GSO,9,73,61,302
7,863,957DL,GSO,16,75,69,302
7,932,947DL,GSO,11,73,61,302
7,970,952DL,GSO,13,75,64,302
7,1080,243WA,GSO,19,77,71,302
7,1219,935DL,GSO,22,72,73,302
7,1612,907DE,GSO,16,68,73,302
7,1732,931DL,GSO,15,83,67,302
8,658,988DL,GSO,23,70,74,302
8,721,921DL,GSO,22,73,77,302
8,863,965DL,GSO,21,75,72,302
8,932,942DL,GSO,26,73,79,302
8,970,990DL,GSO,12,75,63,302
8,1080,319DL,GSO,16,77,73,302
8,1219,953DL,GSO,13,72,65,302
8,1612,919DL,GSO,20,68,75,302
8,1732,959DL,GSO,19,83,70,302
9,658,952DL,GSO,23,70,75,302
9,863,916DE,GSO,11,75,63,302
9,932,982DL,GSO,20,73,68,302
9,1080,310DA,GSO,20,77,76,302
9,1219,987DL,GSO,12,72,69,302
9,1612,912DE,GSO,21,68,74,302
10,658,926DL,GSO,12,70,67,302
10,863,901DE,GSO,11,75,62,302
10,932,955DL,GSO,33,73,81,302
10,970,920DE,GSO,14,75,65,302
10,1080,322DL,GSO,10,77,59,302
10,1219,936DL,GSO,12,72,60,302
10,1612,912DE,GSO,18,68,72,302
11,658,932DL,GSO,14,70,64,302
11,721,992DL,GSO,12,73,63,302
11,863,901DE,GSO,33,75,84,302
11,932,949DL,GSO,18,73,68,302
11,970,972DL,GSO,20,75,73,302
11,1080,320DL,GSO,18,77,69,302
11,1219,922DL,GSO,15,72,65,302
11,1612,986DL,GSO,17,68,67,302
11,1732,975DL,GSO,19,83,72,302
12,658,929DL,GSO,25,70,75,302
12,721,914DL,GSO,15,73,67,302
12,863,956DL,GSO,17,75,72,302
12,932,995DL,GSO,27,73,81,302
12,970,961DL,GSO,31,75,84,302
12,1080,375DL,GSO,8,77,63,302
12,1219,958DL,GSO,22,72,79,302
12,1612,971DL,GSO,19,68,73,302
12,1732,900DE,GSO,25,83,79,302
13,658,966DL,GSO,27,70,81,302
13,721,969DL,GSO,13,73,64,302
13,863,988DL,GSO,17,75,72,302
13,932,966DL,GSO,16,73,70,302
13,970,901DE,GSO,34,75,86,302
13,1080,324DL,GSO,11,77,67,302
13,1219,995DL,GSO,20,72,67,302
13,1612,978DL,GSO,17,68,64,302
13,1732,942DL,GSO,21,83,76,302
14,658,906DL,GSO,19,70,71,302
14,721,927DA,GSO,24,73,78,302
14,863,984DL,GSO,22,75,77,302
14,932,915DE,GSO,18,73,69,302
14,970,905DL,GSO,24,75,88,302
14,1080,330DL,GSO,15,77,70,302
14,1219,901DE,GSO,9,72,65,302
14,1612,931DL,GSO,21,68,74,302
14,1732,916DL,GSO,17,83,70,302
15,658,938DL,GSO,21,70,76,302
15,721,920DL,GSO,14,73,67,302
15,863,984DL,GSO,16,75,71,302
15,932,901DE,GSO,18,73,67,302
15,970,988DL,GSO,17,75,80,302
15,1080,320DL,GSO,22,77,75,302
15,1219,982DL,GSO,27,72,81,302
15,1612,980DL,GSO,16,68,71,302
15,1732,967DL,GSO,30,83,85,302
16,658,998DL,GSO,16,70,66,302
16,863,934DL,GSO,25,75,75,302
16,932,903DL,GSO,19,73,70,302
16,1080,307DL,GSO,16,77,71,302
16,1219,975DL,GSO,16,72,66,302
16,1612,912DL,GSO,18,68,70,302
17,658,973DL,GSO,11,70,62,302
17,863,947DL,GSO,21,75,77,302
17,932,940DL,GSO,25,73,75,302
17,970,932DL,GSO,26,75,83,302
17,1080,376DL,GSO,15,77,67,302
17,1219,920DL,GSO,16,72,73,302
17,1612,926DL,GSO,17,68,74,302
18,658,967DL,GSO,24,70,79,302
18,721,922DL,GSO,18,73,73,302
18,863,913DL,GSO,20,75,80,302
18,932,907DE,GSO,35,73,89,302
18,970,983DL,GSO,16,75,72,302
18,1080,243WA,GSO,21,77,79,302
18,1219,998DL,GSO,21,72,79,302
18,1612,919DE,GSO,23,68,79,302
18,1732,940DL,GSO,26,83,83,302
19,658,908DL,GSO,57,70,114,302
19,721,934DL,GSO,13,73,69,302
19,863,931DL,GSO,23,75,77,302
19,932,912DL,GSO,16,73,70,302
19,970,937DL,GSO,24,75,81,302
19,1080,375DL,GSO,58,77,121,302
19,1219,924DL,GSO,17,72,77,302
19,1612,985DL,GSO,10,68,67,302
19,1732,914DL,GSO,65,83,122,302
20,658,914DE,GSO,30,70,84,302
20,721,970DL,GSO,39,73,92,302
20,863,994DL,GSO,21,75,74,302
20,932,905DL,GSO,11,73,65,302
20,970,937DL,GSO,42,75,95,302
20,1080,242WA,GSO,13,77,68,302
20,1219,990DL,GSO,14,72,71,302
20,1612,905DL,GSO,17,68,69,302
20,1732,930DL,GSO,22,83,77,302
21,658,929DL,GSO,13,70,65,302
21,721,903DE,GSO,18,73,69,302
21,863,970DL,GSO,20,75,72,302
21,932,909DE,GSO,18,73,89,302
21,970,901DE,GSO,30,75,81,302
21,1080,377DL,GSO,19,77,71,302
21,1219,932DL,GSO,15,72,69,302
21,1612,904DE,GSO,18,68,78,302
21,1732,909DL,GSO,25,83,75,302
22,658,902DL,GSO,19,70,70,302
22,721,901DL,GSO,15,73,68,302
22,863,963DL,GSO,22,75,77,302
22,932,993DL,GSO,29,73,77,302
22,970,951DL,GSO,17,75,70,302
22,1080,311DL,GSO,13,77,66,302
22,1219,934DL,GSO,15,72,69,302
22,1612,915DE,GSO,16,68,70,302
22,1732,910DL,GSO,19,83,71,302
23,658,912DL,GSO,16,70,65,302
23,863,912DE,GSO,10,75,67,302
23,932,905DL,GSO,15,73,69,302
23,1080,381DL,GSO,12,77,64,302
23,1219,961DL,GSO,12,72,63,302
23,1612,927DA,GSO,14,68,62,302
24,658,900DE,GSO,22,70,81,302
24,863,959DL,GSO,30,75,89,302
24,932,951DL,GSO,23,73,79,302
24,970,954DL,GSO,34,75,95,302
24,1080,329DL,GSO,22,77,81,302
24,1219,937DL,GSO,22,72,81,302
24,1612,914DL,GSO,17,68,74,302
25,658,989DL,GSO,16,70,73,302
25,721,994DL,GSO,13,73,66,302
25,863,983DL,GSO,19,75,74,302
25,932,927DA,GSO,14,73,67,302
25,970,903DL,GSO,24,75,80,302
25,1080,331DL,GSO,20,77,81,302
25,1219,912DL,GSO,31,72,84,302
25,1612,930DL,GSO,17,68,70,302
25,1732,903DE,GSO,21,83,78,302
26,658,952DL,GSO,16,70,71,302
26,721,965DL,GSO,14,73,65,302
26,863,999D,GSO,15,75,68,302
26,932,968DL,GSO,21,73,74,302
26,970,906DL,GSO,25,75,83,302
26,1080,306DL,GSO,9,77,65,302
26,1219,927DA,GSO,12,72,71,302
26,1612,982DL,GSO,19,68,71,302
26,1732,988DL,GSO,23,83,78,302
27,658,950DL,GSO,20,70,79,302
27,721,929DL,GSO,22,73,85,302
27,863,982DL,GSO,21,75,80,302
27,932,907DE,GSO,26,73,87,302
27,970,900DE,GSO,32,75,91,302
27,1080,238WA,GSO,17,77,77,302
27,1219,999D,GSO,16,72,71,302
27,1612,959DL,GSO,17,68,87,302
27,1732,992DL,GSO,15,83,72,302
28,658,948DL,GSO,28,70,83,302
28,721,972DL,GSO,14,73,66,302
28,863,985DL,GSO,20,75,79,302
28,932,922DL,GSO,15,73,69,302
28,970,968DL,GSO,21,75,72,302
28,1080,308DL,GSO,33,77,87,302
28,1219,990DL,GSO,25,72,77,302
28,1612,950DL,GSO,21,68,78,302
28,1732,987DL,GSO,31,83,88,302
29,658,948DL,GSO,65,70,119,302
29,721,933DL,GSO,37,73,95,302
29,863,913DL,GSO,12,75,71,302
29,932,930DL,GSO,12,73,70,302
29,970,963DL,GSO,19,75,78,302
29,1080,236WA,GSO,52,77,109,302
29,1219,926DL,GSO,16,72,75,302
29,1612,910DE,GSO,44,68,97,302
29,1732,993DL,GSO,41,83,94,302
30,658,998DL,GSO,21,70,78,302
30,863,907DE,GSO,13,75,67,302
30,932,910DL,GSO,18,73,65,302
30,1080,331DL,GSO,12,77,68,302
30,1219,916DL,GSO,21,72,73,302
30,1612,913DE,GSO,18,68,69,302
31,658,947DL,GSO,14,70,66,302
31,863,903DE,GSO,16,75,69,302
31,932,991DL,GSO,23,73,73,302
31,970,984DL,GSO,40,75,91,302
31,1080,326DL,GSO,19,77,71,302
31,1219,945DL,GSO,24,72,74,302
31,1612,923DL,GSO,32,68,84,302
1,878,332DL,GSP,18,50,57,153
1,902,303DL,GSP,23,52,57,153
1,1186,918DL,GSP,15,57,53,153
1,1201,909DL,GSP,16,51,53,153
1,1730,986DL,GSP,30,49,68,153
2,878,322DL,GSP,16,50,48,153
2,902,329DL,GSP,10,52,47,153
2,1186,990DL,GSP,19,57,52,153
2,1730,927DA,GSP,11,49,47,153
3,878,308DL,GSP,23,50,61,153
3,902,302DL,GSP,27,52,67,153
3,1186,978DL,GSP,18,57,53,153
3,1201,974DL,GSP,14,51,49,153
3,1730,904DL,GSP,14,49,49,153
4,878,378DL,GSP,12,50,46,153
4,902,237WA,GSP,19,52,55,153
4,1186,946DL,GSP,27,57,63,153
4,1201,928DL,GSP,15,51,52,153
4,1730,912DL,GSP,14,49,47,153
5,878,319DL,GSP,14,50,50,153
5,902,304DL,GSP,15,52,52,153
5,1186,955DL,GSP,35,57,68,153
5,1201,918DE,GSP,15,51,49,153
5,1730,942DL,GSP,23,49,57,153
6,878,237WA,GSP,15,50,45,153
6,902,331DL,GSP,21,52,49,153
6,1186,969DL,GSP,19,57,49,153
6,1201,920DL,GSP,13,51,46,153
6,1730,994DL,GSP,13,49,42,153
7,878,379DL,GSP,22,50,55,153
7,902,312DL,GSP,18,52,50,153
7,1186,907DL,GSP,17,57,48,153
7,1201,996DL,GSP,12,51,45,153
7,1730,988DL,GSP,8,49,38,153
8,878,305DL,GSP,19,50,49,153
8,902,334DL,GSP,17,52,49,153
8,1186,902DL,GSP,10,57,40,153
8,1201,976DL,GSP,15,51,44,153
8,1730,915DL,GSP,14,49,43,153
9,878,313DL,GSP,14,50,43,153
9,902,310DA,GSP,13,52,41,153
9,1186,907DE,GSP,17,57,46,153
9,1730,926DL,GSP,16,49,47,153
10,878,381DL,GSP,16,50,53,153
10,902,379DL,GSP,10,52,42,153
10,1186,941DL,GSP,19,57,52,153
10,1201,952DL,GSP,12,51,46,153
10,1730,998DL,GSP,8,49,39,153
11,878,238WA,GSP,16,50,48,153
11,902,305DL,GSP,24,52,53,153
11,1186,965DL,GSP,19,57,50,153
11,1201,926DL,GSP,20,51,49,153
11,1730,910DE,GSP,12,49,48,153
12,878,316DL,GSP,12,50,45,153
12,902,378DL,GSP,38,52,73,153
12,1186,933DL,GSP,21,57,57,153
12,1201,948DL,GSP,27,51,63,153
12,1730,980DL,GSP,14,49,50,153
13,878,311DL,GSP,12,50,48,153
13,902,319DL,GSP,16,52,49,153
13,1186,918DE,GSP,36,57,73,153
13,1201,917DE,GSP,17,51,51,153
13,1730,912DE,GSP,13,49,47,153
14,878,244WA,GSP,18,50,53,153
14,902,238WA,GSP,14,52,47,153
14,1186,911DE,GSP,28,57,67,153
14,1201,972DL,GSP,18,51,54,153
14,1730,919DE,GSP,17,49,52,153
15,878,317DL,GSP,17,50,58,153
15,902,332DL,GSP,15,52,51,153
15,1186,989DL,GSP,18,57,52,153
15,1201,922DL,GSP,17,51,51,153
15,1730,992DL,GSP,13,49,46,153
16,878,245WA,GSP,17,50,52,153
16,902,315DL,GSP,19,52,55,153
16,1186,986DL,GSP,18,57,57,153
16,1730,962DL,GSP,13,49,46,153
17,878,318DL,GSP,21,50,59,153
17,902,378DL,GSP,12,52,48,153
17,1186,925DL,GSP,33,57,68,153
17,1201,998DL,GSP,29,51,63,153
17,1730,919DE,GSP,14,49,50,153
18,878,374DL,GSP,17,50,50,153
18,902,306DL,GSP,21,52,57,153
18,1186,902DE,GSP,20,57,55,153
18,1201,993DL,GSP,12,51,46,153
18,1730,989DL,GSP,16,49,55,153
19,878,379DL,GSP,38,50,79,153
19,902,316DL,GSP,0,52,0,153
19,1186,979DL,GSP,34,57,67,153
19,1201,903DL,GSP,23,51,56,153
19,1730,988DL,GSP,16,49,54,153
20,878,324DL,GSP,11,50,46,153
20,902,376DL,GSP,13,52,47,153
20,1186,955DL,GSP,28,57,61,153
20,1201,992DL,GSP,18,51,53,153
20,1730,901DL,GSP,14,49,48,153
21,878,330DL,GSP,25,50,59,153
21,902,237WA,GSP,13,52,54,153
21,1186,924DL,GSP,35,57,66,153
21,1201,911DE,GSP,16,51,47,153
21,1730,922DL,GSP,18,49,52,153
22,878,243WA,GSP,13,50,50,153
22,902,242WA,GSP,13,52,47,153
22,1186,989DL,GSP,15,57,46,153
22,1201,921DL,GSP,17,51,48,153
22,1730,936DL,GSP,10,49,41,153
23,878,325DL,GSP,10,50,41,153
23,902,315DL,GSP,11,52,41,153
23,1186,948DL,GSP,19,57,53,153
23,1730,907DE,GSP,8,49,39,153
24,878,301DL,GSP,26,50,64,153
24,902,382DL,GSP,19,52,60,153
24,1186,981DL,GSP,43,57,83,153
24,1201,921DL,GSP,20,51,60,153
24,1730,918DE,GSP,15,49,56,153
25,878,325DL,GSP,12,50,49,153
25,902,378DL,GSP,19,52,55,153
25,1186,961DL,GSP,29,57,68,153
25,1201,900DE,GSP,15,51,51,153
25,1730,943DL,GSP,20,49,55,153
26,878,379DL,GSP,13,50,46,153
26,902,301DL,GSP,13,52,44,153
26,1186,982DL,GSP,23,57,59,153
26,1201,951DL,GSP,16,51,51,153
26,1730,941DL,GSP,10,49,40,153
27,878,244WA,GSP,20,50,59,153
27,902,312DL,GSP,17,52,58,153
27,1186,957DL,GSP,15,57,53,153
27,1201,993DL,GSP,27,51,67,153
27,1730,984DL,GSP,15,49,53,153
28,878,308DL,GSP,18,50,51,153
28,902,303DL,GSP,21,52,58,153
28,1186,913DE,GSP,21,57,52,153
28,1201,961DL,GSP,24,51,56,153
28,1730,911DE,GSP,19,49,53,153
29,878,314DA,GSP,13,50,53,153
29,902,374DL,GSP,22,52,64,153
29,1186,970DL,GSP,46,57,85,153
29,1201,980DL,GSP,18,51,51,153
29,1730,918DL,GSP,19,49,70,153
30,878,320DL,GSP,26,50,65,153
30,902,329DL,GSP,11,52,44,153
30,1186,971DL,GSP,24,57,61,153
30,1730,965DL,GSP,14,49,55,153
31,878,301DL,GSP,31,50,67,153
31,902,239WA,GSP,13,52,51,153
31,1186,974DL,GSP,30,57,65,153
31,1201,999D,GSP,13,51,51,153
31,1730,903DL,GSP,20,49,54,153
1,317,834MH,HNL,29,580,567,4496
2,317,836MH,HNL,21,580,582,4496
3,317,844MH,HNL,24,580,592,4496
4,317,838MH,HNL,19,580,601,4496
5,317,827MH,HNL,13,580,567,4496
6,317,830MH,HNL,16,580,585,4496
7,317,833MH,HNL,17,580,569,4496
8,317,828MH,HNL,14,580,568,4496
9,317,844MH,HNL,22,580,569,4496
10,317,843MH,HNL,14,580,553,4496
11,317,830MH,HNL,12,580,531,4496
12,317,834MH,HNL,21,580,538,4496
13,317,828MH,HNL,28,580,545,4496
14,317,826MH,HNL,22,580,542,4496
15,317,843MH,HNL,23,580,558,4496
16,317,825MH,HNL,16,580,558,4496
17,317,837MH,HNL,20,580,579,4496
18,317,838MH,HNL,26,580,584,4496
19,317,844MH,HNL,17,580,583,4496
20,317,826MH,HNL,28,580,582,4496
21,317,831MH,HNL,17,580,577,4496
22,317,845MH,HNL,20,580,582,4496
23,317,843MH,HNL,17,580,583,4496
24,317,829MH,HNL,22,580,596,4496
25,317,839MH,HNL,19,580,589,4496
26,317,830MH,HNL,16,580,586,4496
27,317,844MH,HNL,18,580,567,4496
28,317,834MH,HNL,27,580,582,4496
29,317,835MH,HNL,61,580,627,4496
30,317,830MH,HNL,14,580,580,4496
31,317,840MH,HNL,16,580,576,4496
1,239,3730B,HOU,27,135,137,680
1,391,3737C,HOU,21,137,124,680
1,529,3730B,HOU,20,127,123,680
1,765,3738B,HOU,18,130,126,680
1,1064,398DA,HOU,23,134,129,680
1,1067,396DA,HOU,18,132,125,680
2,239,395D,HOU,36,135,149,680
2,391,3737C,HOU,17,137,138,680
2,529,395D,HOU,18,127,126,680
2,1064,3736C,HOU,26,134,139,680
3,239,388DA,HOU,33,135,143,680
3,391,3736C,HOU,31,137,140,680
3,529,3737C,HOU,1,127,106,680
3,765,3736C,HOU,14,130,125,680
3,1064,3730B,HOU,27,134,130,680
3,1067,397DA,HOU,22,132,135,680
4,239,3739,HOU,28,135,134,680
4,391,3730B,HOU,28,137,132,680
4,529,3739,HOU,20,127,133,680
4,765,3730B,HOU,15,130,124,680
4,1064,3734B,HOU,18,134,133,680
4,1067,397DA,HOU,15,132,121,680
5,239,3730B,HOU,23,135,129,680
5,391,3732J,HOU,31,137,139,680
5,529,3730B,HOU,15,127,128,680
5,765,3732J,HOU,13,130,122,680
5,1064,398DA,HOU,22,134,131,680
5,1067,3736C,HOU,13,132,126,680
6,239,3732J,HOU,24,135,137,680
6,391,398DA,HOU,20,137,131,680
6,529,3732J,HOU,10,127,117,680
6,765,398DA,HOU,14,130,123,680
6,1064,3739,HOU,21,134,129,680
6,1067,3730B,HOU,21,132,130,680
7,239,385D,HOU,29,135,142,680
7,391,3739,HOU,15,137,126,680
7,529,396DA,HOU,12,127,123,680
7,765,3739,HOU,12,130,134,680
7,1064,399DA,HOU,23,134,138,680
7,1067,3730B,HOU,21,132,133,680
8,239,3731T,HOU,30,135,137,680
8,391,398DA,HOU,34,137,151,680
8,529,391DA,HOU,14,127,123,680
8,765,398DA,HOU,15,130,123,680
8,1064,397DA,HOU,19,134,129,680
8,1067,3734B,HOU,32,132,141,680
9,239,3738B,HOU,33,135,145,680
9,391,3733Z,HOU,13,137,124,680
9,529,3738B,HOU,17,127,134,680
9,1064,3736C,HOU,21,134,131,680
10,239,396DA,HOU,29,135,145,680
10,391,3736C,HOU,31,137,140,680
10,529,396DA,HOU,8,127,130,680
10,765,3736C,HOU,11,130,124,680
10,1064,3738B,HOU,19,134,128,680
10,1067,3737C,HOU,16,132,128,680
11,239,3736C,HOU,24,135,140,680
11,391,3738B,HOU,13,137,125,680
11,529,3736C,HOU,11,127,126,680
11,765,3738B,HOU,10,130,121,680
11,1064,3730B,HOU,25,134,139,680
11,1067,3734B,HOU,17,132,133,680
12,239,3735D,HOU,26,135,142,680
12,391,3730B,HOU,18,137,131,680
12,529,3738B,HOU,11,127,124,680
12,765,3730B,HOU,14,130,123,680
12,1064,398DA,HOU,30,134,145,680
12,1067,3734B,HOU,15,132,129,680
13,239,3739,HOU,22,135,139,680
13,391,398DA,HOU,23,137,141,680
13,529,3739,HOU,15,127,132,680
13,765,398DA,HOU,15,130,130,680
13,1064,3732J,HOU,24,134,145,680
13,1067,399DA,HOU,18,132,134,680
14,239,3736C,HOU,31,135,152,680
14,391,3732J,HOU,10,137,131,680
14,529,3736C,HOU,16,127,144,680
14,765,3732J,HOU,20,130,143,680
14,1064,397DA,HOU,21,134,142,680
14,1067,3731T,HOU,14,132,131,680
15,239,3738B,HOU,29,135,136,680
15,391,3739,HOU,31,137,139,680
15,529,3738B,HOU,17,127,125,680
15,765,397DA,HOU,13,130,124,680
15,1064,243WA,HOU,17,134,135,680
15,1067,395D,HOU,22,132,130,680
16,239,3739,HOU,29,135,138,680
16,391,3733Z,HOU,21,137,131,680
16,529,3739,HOU,13,127,124,680
16,1064,3735D,HOU,20,134,127,680
17,239,3736C,HOU,27,135,135,680
17,391,3735D,HOU,21,137,130,680
17,529,3736C,HOU,16,127,123,680
17,765,3735D,HOU,18,130,125,680
17,1064,3737C,HOU,20,134,132,680
17,1067,3730B,HOU,13,132,119,680
18,239,398DA,HOU,31,135,143,680
18,391,3737C,HOU,19,137,127,680
18,529,398DA,HOU,16,127,123,680
18,765,601DL,HOU,21,130,131,680
18,1064,3734B,HOU,25,134,133,680
18,1067,3739,HOU,14,132,120,680
19,239,3735D,HOU,27,135,138,680
19,391,3734B,HOU,0,137,0,680
19,529,3755D,HOU,15,127,129,680
19,765,3734B,HOU,45,130,160,680
19,1064,3731T,HOU,18,134,139,680
19,1067,399DA,HOU,0,132,0,680
20,239,386DA,HOU,30,135,143,680
20,391,3731T,HOU,21,137,145,680
20,529,3730B,HOU,15,127,123,680
